night,n_bars_h1,h1_high,h1_low,h1_open,p02,h1_spread_p50,n_bars_h2,p06,h2_spread_p50,midpoint,range_h1_pips,dev_02_pips,move_06_pips,year
2018-02-01,240,1.08743,1.0856050000000002,1.0866000000000002,1.08601,0.0002263550378335,240.0,1.091325,0.00021348642676765,1.0865175,18.249999999997435,-5.075000000001051,53.1500000000018,2018
2018-02-05,240,1.08528,1.080565,1.08467,1.08265,0.0002298158961881,240.0,1.086405,0.0002150352112675,1.0829225,47.15000000000025,-2.7250000000011987,37.550000000001745,2018
2018-02-06,240,1.078395,1.07585,1.0768600000000002,1.078325,0.00022481884057965,240.0,1.076495,0.00022175503062110002,1.0771225,25.450000000000195,12.024999999999952,-18.299999999999983,2018
2018-02-07,238,1.08708,1.08034,1.080585,1.08647,0.0002275421730455,240.0,1.077375,0.0002130494025065,1.08371,67.39999999999968,27.600000000000957,-90.95000000000074,2018
2018-02-08,240,1.0791150000000005,1.07658,1.078055,1.07688,0.00023199040396220001,240.0,1.08719,0.0002098192771084,1.0778475000000003,25.35000000000398,-9.67500000000232,103.1000000000004,2018
2018-02-12,237,1.08373,1.081295,1.08237,1.08355,0.0002229166666666,240.0,1.0780500000000002,0.0002148551587301,1.0825125,24.35000000000187,10.375000000000245,-54.99999999999838,2018
2018-02-13,239,1.0808750000000005,1.079295,1.080365,1.0802300000000002,0.0002193617021276,240.0,1.082575,0.00020930769230765,1.0800850000000002,15.80000000000581,1.4500000000006175,23.449999999998195,2018
2018-02-14,240,1.07621,1.0720500000000002,1.07566,1.07427,0.00022712686567155,240.0,1.077495,0.000211641025641,1.0741300000000003,41.59999999999941,1.3999999999980695,32.250000000000334,2018
2018-02-15,239,1.07486,1.0721150000000002,1.07265,1.073025,0.000236,240.0,1.075565,0.0002187995367987,1.0734875000000001,27.449999999997754,-4.625000000002544,25.400000000002088,2018
2018-02-19,240,1.075155,1.072995,1.073495,1.073435,0.00022082949485640002,240.0,1.07171,0.00022254628269170003,1.0740750000000001,21.600000000001618,-6.40000000000196,-17.249999999999766,2018
2018-02-20,238,1.0754450000000002,1.071465,1.07288,1.071695,0.0002227718550106,240.0,1.0758800000000002,0.0002101871049304,1.073455,39.800000000003166,-17.599999999999838,41.85000000000105,2018
2018-02-21,240,1.067255,1.065505,1.066285,1.066065,0.00021983153824905002,240.0,1.07089,0.00020967425847450002,1.06638,17.500000000001403,-3.1500000000006523,48.24999999999857,2018
2018-02-22,238,1.07105,1.06776,1.068735,1.07075,0.00022574543360205,240.0,1.0669300000000002,0.00020445338983050002,1.0694050000000002,32.90000000000015,13.449999999999296,-38.19999999999934,2018
2018-02-27,239,1.079155,1.07591,1.076565,1.0770400000000002,0.0002220512820513,240.0,1.0770150000000005,0.00021171685673555,1.0775325,32.450000000001644,-4.924999999997848,-0.2499999999971969,2018
2018-02-28,239,1.0776400000000002,1.074335,1.0766050000000005,1.074395,0.000213025210084,240.0,1.0774750000000002,0.0002181957446808,1.0759875,33.050000000001134,-15.925000000001077,30.800000000001937,2018
2018-03-01,238,1.0702950000000002,1.0672800000000002,1.069435,1.06731,0.0002218920454545,240.0,1.073,0.0002091071428571,1.0687875000000002,30.1499999999999,-14.775000000002425,56.89999999999973,2018
2018-03-05,239,1.07667,1.073935,1.074595,1.07591,0.0002242156862744,240.0,1.0734750000000002,0.00020301317122589998,1.0753025,27.34999999999932,6.07499999999872,-24.34999999999743,2018
2018-03-06,238,1.07339,1.0670000000000002,1.0733800000000002,1.06967,0.00023435370152759998,240.0,1.0734150000000002,0.0002086380498145,1.070195,63.899999999998954,-5.250000000001087,37.450000000003314,2018
2018-03-07,236,1.07594,1.073495,1.07436,1.074365,0.00022788095238090002,240.0,1.0706100000000005,0.00021035810918345,1.0747175,24.449999999998084,-3.5249999999997783,-37.54999999999509,2018
2018-03-08,237,1.07349,1.072015,1.07275,1.0728400000000002,0.0002233333333334,240.0,1.07409,0.000207784237726,1.0727525,14.750000000001151,0.8750000000024016,12.499999999997513,2018
2018-03-12,240,1.0794450000000002,1.077775,1.0793850000000005,1.07807,0.0002202813852813,240.0,1.075635,0.00020345883180855,1.07861,16.700000000002824,-5.399999999999849,-24.35000000000187,2018
2018-03-13,240,1.073045,1.0706600000000002,1.072275,1.071145,0.00021960615153785,240.0,1.0752700000000002,0.00020791554444015,1.0718525,23.849999999998595,-7.075000000000831,41.25000000000156,2018
2018-03-14,240,1.078005,1.074585,1.077625,1.0746350000000002,0.00022151138716350002,240.0,1.073975,0.0002065494227994,1.076295,34.20000000000201,-16.599999999997728,-6.60000000000327,2018
2018-03-15,240,1.0733350000000002,1.071085,1.071525,1.073295,0.00021742047426254998,240.0,1.07442,0.0002132051282051,1.07221,22.500000000000853,10.850000000000026,11.249999999998206,2018
2018-03-19,240,1.0660600000000002,1.06403,1.065495,1.064505,0.00021966111111105,240.0,1.068705,0.00020708172043005,1.065045,20.300000000001983,-5.399999999999849,41.999999999999815,2018
2018-03-20,240,1.072855,1.0702350000000005,1.07098,1.0727350000000002,0.0002255396825397,240.0,1.067115,0.00020906111111099998,1.0715450000000002,26.199999999994006,11.900000000000244,-56.2000000000018,2018
2018-03-21,240,1.0762850000000002,1.0702850000000002,1.07434,1.0704350000000002,0.00023008841732975,240.0,1.0719950000000005,0.00022000000000005002,1.0732850000000003,60.00000000000005,-28.500000000000192,15.600000000002279,2018
2018-03-22,240,1.06833,1.0651450000000002,1.06738,1.068285,0.0002316892373485,240.0,1.071355,0.000215269010043,1.0667375000000001,31.849999999997713,15.47499999999813,30.700000000001282,2018
2018-03-26,240,1.062745,1.061165,1.06184,1.0618250000000002,0.0002283333333333,240.0,1.06272,0.00021059913342290001,1.061955,15.800000000001369,-1.2999999999974143,8.949999999998681,2018
2018-03-27,240,1.0589750000000002,1.056335,1.056755,1.0580200000000002,0.00022765151515145,240.0,1.06127,0.0002115564516129,1.057655,26.400000000001977,3.6500000000017074,32.49999999999753,2018
2018-03-28,240,1.06414,1.06208,1.06308,1.0631750000000002,0.00022844276094274998,240.0,1.058195,0.00020958169934635,1.06311,20.600000000001728,0.6500000000020378,-49.800000000002065,2018
2018-03-29,240,1.064025,1.0610050000000002,1.0617450000000002,1.0625400000000005,0.00045387362637354996,240.0,1.06516,0.00022098451862605,1.062515,30.199999999998006,0.25000000000385825,26.199999999996226,2018
2018-04-02,240,1.0657200000000002,1.061635,1.0620250000000002,1.06487,0.0002266915422885,240.0,1.061425,0.00021814285714285002,1.0636775000000003,40.85000000000116,11.924999999997077,-34.4499999999992,2018
2018-04-03,240,1.0593,1.056925,1.0590450000000002,1.05883,0.0002272517482517,240.0,1.06228,0.00022470406189545,1.0581125,23.75000000000016,7.174999999999265,34.49999999999953,2018
2018-04-04,240,1.056265,1.053945,1.05552,1.0546950000000002,0.00022075498575495,240.0,1.05641,0.00020988888888884998,1.055105,23.200000000000998,-4.099999999997994,17.14999999999911,2018
2018-04-05,240,1.05798,1.05397,1.0566600000000002,1.057295,0.00023344669365719999,240.0,1.055745,0.00020287593984959999,1.055975,40.09999999999847,13.199999999999878,-15.500000000001624,2018
2018-04-09,240,1.05448,1.051865,1.05346,1.0542600000000002,0.00022590630630625,240.0,1.053055,0.00022121597096185001,1.0531725,26.15000000000034,10.8750000000013,-12.050000000001226,2018
2018-04-10,240,1.054545,1.052725,1.0542600000000002,1.053485,0.0002206458333333,240.0,1.054545,0.00020548185941045,1.0536349999999999,18.20000000000155,-1.4999999999987246,10.600000000000609,2018
2018-04-11,240,1.05502,1.0529350000000002,1.0546000000000002,1.053735,0.0002245629510825,240.0,1.054055,0.00021892822966499998,1.0539775000000002,20.849999999998925,-2.4250000000014538,3.1999999999987594,2018
2018-04-12,240,1.05298,1.05091,1.0518650000000005,1.052955,0.00022856087470445,240.0,1.05157,0.0002140920096852,1.051945,20.700000000000163,10.100000000001774,-13.850000000001916,2018
2018-04-16,240,1.05781,1.055215,1.05675,1.05682,0.00022540584415579998,240.0,1.05652,0.00021577935222665,1.0565125,25.94999999999903,3.075000000001271,-3.00000000000189,2018
2018-04-17,239,1.059535,1.05763,1.0587650000000002,1.058375,0.0002241666666666,240.0,1.0584250000000002,0.00021854824561395002,1.0585825,19.049999999998235,-2.074999999999161,0.5000000000010552,2018
2018-04-18,240,1.065625,1.061025,1.064025,1.06172,0.00022707142857140002,240.0,1.05898,0.00021674242424234998,1.063325,45.999999999999375,-16.050000000000786,-27.399999999999647,2018
2018-04-19,240,1.065395,1.06275,1.06296,1.06445,0.00022569711538455002,240.0,1.06496,0.00021202758215955,1.0640725,26.450000000000085,3.7749999999991957,5.1000000000001044,2018
2018-05-01,240,1.07088,1.0665,1.06878,1.0688150000000003,0.00022623766064439998,240.0,1.07163,0.0002388888888888,1.0686900000000001,43.8000000000005,1.2500000000015277,28.1499999999979,2018
2018-05-02,240,1.073115,1.069965,1.07104,1.07281,0.000229193877551,240.0,1.0703900000000002,0.00021458421763455,1.0715400000000002,31.49999999999986,12.699999999998823,-24.199999999998667,2018
2018-05-03,240,1.071955,1.06879,1.06956,1.071465,0.00022560386473425,240.0,1.071475,0.00023731197183095,1.0703725,31.650000000000844,10.924999999999407,0.10000000000065512,2018
2018-05-07,240,1.07136,1.06825,1.0708950000000002,1.0686300000000002,0.00022722610722605,240.0,1.0716200000000002,0.00022,1.0698050000000001,31.100000000001682,-11.749999999999261,29.90000000000048,2018
2018-05-08,240,1.06977,1.067505,1.06903,1.06784,0.00022383748645715,240.0,1.0697,0.00021932613831605,1.0686375,22.650000000001835,-7.975000000000065,18.60000000000195,2018
2018-05-09,240,1.07959,1.074265,1.0748700000000002,1.0793050000000002,0.00021230996621615,240.0,1.067835,0.00021677777777775,1.0769275,53.25000000000024,23.775000000001434,-114.70000000000091,2018
2018-05-10,240,1.08201,1.0795500000000002,1.081505,1.08161,0.00022099999999995,240.0,1.079755,0.000202284859641,1.08078,24.599999999996847,8.299999999998864,-18.5499999999994,2018
2018-05-14,240,1.09008,1.087815,1.08819,1.08928,0.0002264785373608,240.0,1.085295,0.00022185030395135,1.0889475,22.649999999999615,3.3250000000006885,-39.85000000000127,2018
2018-05-15,240,1.0900850000000002,1.0864,1.08864,1.08658,0.00022846024005995,240.0,1.088905,0.00022081274615105,1.0882425000000002,36.8500000000016,-16.625000000001222,23.249999999999105,2018
2018-05-16,240,1.090755,1.0882900000000002,1.089075,1.089305,0.00023226728723400002,240.0,1.088845,0.00022394230769219998,1.0895225000000002,24.649999999997174,-2.1750000000020364,-4.599999999999049,2018
2018-05-17,240,1.092885,1.0894350000000002,1.091945,1.090855,0.00022697222222215,240.0,1.091685,0.00022228060671715,1.0911600000000001,34.49999999999953,-3.0500000000022176,8.300000000001084,2018
2018-05-21,240,1.0915500000000002,1.09022,1.09135,1.0908250000000002,0.00022273217247085,240.0,1.090275,0.00022314383561635001,1.090885,13.300000000002754,-0.5999999999994898,-5.5000000000005045,2018
2018-05-22,240,1.09427,1.091025,1.0918100000000002,1.092545,0.0002287533532041,240.0,1.0911650000000002,0.0002151095571095,1.0926475,32.450000000001644,-1.0249999999989434,-13.799999999999368,2018
2018-05-23,240,1.0933800000000002,1.0912450000000002,1.0920800000000002,1.091685,0.00023449874686715,240.0,1.0925950000000002,0.00022271271929820001,1.0923125000000002,21.34999999999998,-6.275000000002251,9.100000000001884,2018
2018-05-24,239,1.0934050000000002,1.09159,1.0931300000000002,1.0919250000000005,0.0002359210526315,240.0,1.0925900000000002,0.00022767837235224998,1.0924975000000001,18.15000000000122,-5.724999999996427,6.649999999996936,2018
2018-05-28,240,1.0879150000000002,1.0854400000000002,1.08732,1.086525,0.00022784347231710002,240.0,1.08898,0.00022050480769225,1.0866775000000002,24.75000000000005,-1.525000000002219,24.55000000000096,2018
2018-05-29,240,1.08831,1.0844900000000002,1.08817,1.08562,0.00022533064516130002,240.0,1.087025,0.00022560096153840002,1.0864000000000003,38.19999999999934,-7.80000000000225,14.049999999998786,2018
2018-05-30,240,1.08577,1.083425,1.084845,1.083935,0.00023370040253015,240.0,1.084495,0.00022401290165525,1.0845975,23.449999999998195,-6.625000000000103,5.599999999998939,2018
2018-05-31,240,1.081295,1.0777450000000002,1.0812700000000002,1.0791050000000002,0.00023199480108489998,240.0,1.08331,0.0002188386613386,1.07952,35.4999999999972,-4.149999999998322,42.04999999999792,2018
2018-06-04,240,1.08874,1.0856050000000002,1.088335,1.086375,0.00022615032327584999,240.0,1.0867250000000002,0.00021314130434775,1.0871725,31.34999999999888,-7.975000000000065,3.5000000000007248,2018
2018-06-05,240,1.0892400000000002,1.08372,1.084135,1.088105,0.0002336697722567,240.0,1.0859550000000002,0.00022670068027205,1.0864800000000001,55.200000000001914,16.249999999999876,-21.499999999998742,2018
2018-06-06,240,1.090145,1.086415,1.09004,1.086455,0.0002306512605041,240.0,1.0874350000000002,0.00021915329768269998,1.08828,37.30000000000011,-18.249999999999655,9.80000000000203,2018
2018-06-07,240,1.08549,1.0844,1.0847,1.084435,0.00023060661764694998,240.0,1.08672,0.00022629742962050002,1.084945,10.900000000000354,-5.1000000000001044,22.849999999998705,2018
2018-06-26,240,1.0820150000000002,1.0777450000000002,1.078405,1.079825,0.00022526802656545002,240.0,1.07523,0.000218998015873,1.0798800000000002,42.69999999999996,-0.5500000000013827,-45.95000000000127,2018
2018-06-27,240,1.08567,1.07829,1.07917,1.08525,0.00022149014778319998,240.0,1.0820250000000002,0.00021796583639575,1.08198,73.79999999999941,32.70000000000106,-32.24999999999811,2018
2018-06-28,240,1.08953,1.08706,1.087895,1.0895100000000002,0.00023,240.0,1.084415,0.000222849025974,1.088295,24.700000000001943,12.150000000001882,-50.95000000000294,2018
2018-07-02,240,1.0952700000000002,1.092765,1.092845,1.0937750000000002,0.000222096949891,240.0,1.0899200000000002,0.00022483314794215,1.0940175,25.050000000002015,-2.4249999999992333,-38.549999999999415,2018
2018-07-03,240,1.095635,1.09231,1.09281,1.094705,0.00021777957336775,240.0,1.09707,0.00021858571428565,1.0939725,33.25000000000022,7.325000000000248,23.649999999999505,2018
2018-07-04,240,1.092645,1.0903900000000002,1.09123,1.091425,0.00022793496985355,240.0,1.09401,0.00020583223684205002,1.0915175000000001,22.54999999999896,-0.9250000000005087,25.849999999998374,2018
2018-07-05,240,1.0882,1.0865,1.0882,1.0876450000000002,0.0002151309523809,240.0,1.089775,0.0002165132155373,1.08735,17.000000000000348,2.9500000000015625,21.299999999997432,2018
2018-07-09,240,1.092295,1.090405,1.091415,1.090545,0.00021189696247764998,240.0,1.0907300000000002,0.0002126423200859,1.09135,18.899999999999473,-8.049999999999446,1.8500000000010175,2018
2018-07-10,240,1.09061,1.087485,1.090095,1.0894150000000002,0.0002129694749694,240.0,1.0901150000000002,0.0002020983419096,1.0890475,31.250000000000444,3.6750000000029814,6.999999999999229,2018
2018-07-11,240,1.0919500000000002,1.0898450000000002,1.09068,1.0916800000000002,0.00021502424242419998,240.0,1.0882,0.00021064073226535,1.0908975,21.050000000000235,7.825000000001303,-34.800000000001496,2018
2018-07-12,238,1.094955,1.0929350000000002,1.09321,1.093535,0.00021925188743985,240.0,1.0915,0.00020665064102560001,1.0939450000000002,20.199999999996887,-4.100000000002435,-20.35000000000009,2018
2018-07-16,240,1.09733,1.092355,1.09512,1.0935800000000002,0.0002346773820536,240.0,1.09654,0.00022234583333335,1.0948425,49.74999999999952,-12.624999999997222,29.599999999998516,2018
2018-07-17,240,1.0904,1.0882550000000002,1.0893100000000002,1.0896050000000002,0.0002233602150537,240.0,1.08847,0.00021155797101445,1.0893275,21.449999999998415,2.7750000000015262,-11.350000000001081,2018
2018-07-18,240,1.093925,1.088555,1.088555,1.093295,0.00023289673046250002,240.0,1.089,0.0002113827244793,1.09124,53.70000000000097,20.54999999999918,-42.94999999999938,2018
2018-07-19,240,1.092095,1.088555,1.090195,1.0902250000000002,0.00022201449275355002,240.0,1.09341,0.0002345889639639,1.090325,35.400000000000986,-0.9999999999976694,31.849999999997713,2018
2018-07-23,238,1.088425,1.08618,1.08805,1.0871650000000002,0.0002154411764705,240.0,1.0887950000000002,0.00020935416666659998,1.0873024999999998,22.450000000000525,-1.3749999999967955,16.300000000000203,2018
2018-07-24,240,1.09368,1.08995,1.0903650000000005,1.0902350000000005,0.0002165942028985,240.0,1.0880150000000002,0.00020540909090905002,1.091815,37.30000000000011,-15.799999999994707,-22.200000000003328,2018
2018-07-25,240,1.090065,1.088695,1.08921,1.0892850000000005,0.0002156319554848,240.0,1.0887350000000002,0.0002117350848385,1.08938,13.700000000000934,-0.9499999999951214,-5.500000000002725,2018
2018-07-26,240,1.089015,1.087335,1.08785,1.088695,0.00021227668845315,240.0,1.0878200000000002,0.0002069523809523,1.0881750000000001,16.80000000000126,5.199999999998539,-8.749999999997371,2018
2018-07-30,240,1.088245,1.08445,1.0856150000000002,1.0880550000000002,0.00021597619047614998,240.0,1.0871300000000002,0.00020755952380950002,1.0863475,37.949999999999925,17.07500000000195,-9.250000000000647,2018
2018-07-31,240,1.091025,1.08901,1.089725,1.090185,0.0002096850198412,240.0,1.08838,0.00021561111111105,1.0900175,20.14999999999878,1.6749999999987608,-18.050000000000566,2018
2018-08-01,240,1.090605,1.0895200000000005,1.09006,1.089715,0.00021597222222215,240.0,1.090205,0.00020314005602235,1.0900625000000002,10.849999999995585,-3.475000000001671,4.900000000001015,2018
2018-08-02,240,1.0947300000000002,1.09197,1.0922900000000002,1.09443,0.0002078282828282,240.0,1.08941,0.0002035133239831,1.09335,27.600000000000957,10.799999999999699,-50.200000000000244,2018
2018-08-06,240,1.098125,1.0971000000000002,1.09756,1.0977750000000002,0.0002181890756302,240.0,1.0965,0.00019513888888884998,1.0976125,10.249999999998316,1.6250000000006537,-12.750000000001371,2018
2018-08-07,239,1.10344,1.1009350000000002,1.10154,1.103125,0.000205,240.0,1.099445,0.0002015424836601,1.1021875,25.049999999997574,9.374999999998135,-36.79999999999905,2018
2018-08-08,240,1.1138600000000003,1.1070000000000002,1.108915,1.11302,0.00021798048982975,240.0,1.09946,0.00019679618768319999,1.1104300000000003,68.60000000000088,25.89999999999648,-135.59999999999795,2018
2018-08-09,240,1.1176050000000002,1.114785,1.114935,1.11688,0.00020396011396005,240.0,1.114795,0.000215650210084,1.116195,28.200000000002667,6.850000000000467,-20.850000000001145,2018
2018-08-13,240,1.105895,1.10383,1.105785,1.104015,0.0002044410211267,240.0,1.10665,0.00018886187607570001,1.1048625,20.649999999999835,-8.47500000000112,26.34999999999943,2018
2018-08-14,240,1.10231,1.100465,1.1016850000000002,1.10186,0.00020016129032255,240.0,1.1021200000000002,0.000197554347826,1.1013875,18.449999999998745,4.725000000000978,2.60000000000149,2018
2018-08-15,240,1.10447,1.09967,1.1023200000000002,1.10358,0.0002101162790697,240.0,1.100885,0.0002065186403508,1.1020699999999999,48.00000000000137,15.100000000001224,-26.95000000000114,2018
2018-08-16,240,1.103265,1.1021450000000002,1.1023500000000002,1.102305,0.00020714254577155,240.0,1.103955,0.00021477226720645,1.102705,11.199999999997878,-3.9999999999995595,16.499999999999293,2018
2018-08-20,240,1.10568,1.103765,1.104685,1.1052650000000002,0.0002071986607142,240.0,1.103125,0.0002076470588235,1.1047225,19.14999999999889,5.425000000001123,-21.400000000002528,2018
2018-08-21,240,1.10031,1.09489,1.0999500000000002,1.096365,0.00020349242424235,240.0,1.102875,0.00019448627726945,1.0976,54.199999999999804,-12.34999999999875,65.10000000000015,2018
2018-08-22,240,1.098105,1.0919600000000005,1.0978150000000002,1.092265,0.0002064792471042,240.0,1.09728,0.0001956031976744,1.0950325000000003,61.44999999999623,-27.67500000000256,50.14999999999991,2018
2018-08-23,240,1.09415,1.091145,1.0927700000000002,1.0911650000000002,0.0002038472485768,240.0,1.09274,0.00020211435378195,1.0926475,30.049999999999244,-14.824999999998312,15.74999999999882,2018
2018-08-27,240,1.0969800000000005,1.095425,1.096475,1.095815,0.00020398777173904998,240.0,1.0948950000000002,0.00021581388206385,1.0962025000000004,15.550000000004172,-3.8750000000042917,-9.199999999998099,2018
2018-08-28,240,1.09451,1.093195,1.09402,1.0940850000000002,0.0002067567567567,240.0,1.09671,0.00019442708333325,1.0938525000000001,13.150000000001771,2.3250000000007987,26.249999999998774,2018
2018-08-29,240,1.0956,1.0883000000000005,1.0885,1.09348,0.00020381202691329998,240.0,1.09146,0.00019460927960925,1.0919500000000002,72.99999999999417,15.299999999998093,-20.199999999999108,2018
2018-08-30,240,1.0934,1.09119,1.0915500000000002,1.0920550000000002,0.00021078076379065001,240.0,1.09475,0.00019499999999995,1.092295,22.099999999998232,-2.3999999999979593,26.9499999999967,2018
2018-09-03,240,1.09288,1.09072,1.09284,1.09137,0.00021288690476185,240.0,1.088605,0.0002033541666666,1.0918,21.600000000001618,-4.300000000001525,-27.649999999999064,2018
2018-09-04,240,1.102075,1.0950700000000002,1.0952700000000002,1.0997,0.00021322134387350003,240.0,1.0946550000000002,0.00020530555555550001,1.0985725,70.04999999999706,11.27499999999948,-50.44999999999744,2018
2018-09-05,240,1.0921150000000002,1.089075,1.0918550000000002,1.08948,0.00021555903398925,240.0,1.096345,0.00020202040816325002,1.090595,30.400000000001537,-11.149999999999771,68.64999999999898,2018
2018-09-06,240,1.092945,1.09079,1.0919850000000002,1.09158,0.0002182937293729,240.0,1.08966,0.00022247043865220002,1.0918675,21.55000000000129,-2.874999999999961,-19.199999999999218,2018
2018-09-10,240,1.09089,1.0878550000000002,1.0904950000000002,1.088905,0.00021723259762305,240.0,1.09006,0.00019867916303399998,1.0893725,30.34999999999677,-4.675000000000651,11.550000000000171,2018
2018-09-11,240,1.091995,1.0895200000000005,1.09131,1.0898850000000002,0.00022017928858285,240.0,1.09055,0.00020226843910799998,1.0907575000000003,24.74999999999561,-8.725000000000538,6.649999999996936,2018
2018-09-12,240,1.0973100000000002,1.092505,1.09314,1.096955,0.0002164685155717,240.0,1.09037,0.00021490740740735,1.0949075000000001,48.0500000000017,20.47499999999758,-65.8499999999984,2018
2018-09-13,240,1.09416,1.091885,1.093925,1.09233,0.00021023268398265,240.0,1.0956450000000002,0.0001964578947368,1.0930225,22.75000000000027,-6.924999999999848,33.15000000000179,2018
2018-09-17,240,1.090855,1.08784,1.08996,1.090395,0.0002066145833333,240.0,1.0913750000000002,0.0002041485507246,1.0893475,30.1499999999999,10.4750000000009,9.80000000000203,2018
2018-09-18,240,1.0977900000000005,1.0959850000000002,1.096475,1.0977,0.0002131547619047,240.0,1.091695,0.00021451048951045,1.0968875000000002,18.050000000002786,8.124999999996607,-60.04999999999816,2018
2018-09-19,240,1.099955,1.0918900000000002,1.099665,1.09238,0.0002045845864661,240.0,1.0971450000000005,0.00020914241164235,1.0959225000000001,80.64999999999766,-35.42500000000226,47.65000000000574,2018
2018-09-20,240,1.0908,1.0891700000000002,1.0903550000000002,1.090335,0.00020414285714285,240.0,1.091205,0.0001909384164222,1.089985,16.299999999997983,3.5000000000007248,8.699999999999264,2018
2018-09-24,240,1.09312,1.09151,1.092895,1.091745,0.00022422619047615,240.0,1.0892,0.00021908902691500002,1.0923150000000001,16.100000000001113,-5.700000000001815,-25.450000000000195,2018
2018-09-25,240,1.0922500000000002,1.0862,1.09106,1.089495,0.0002186670569867,240.0,1.09075,0.0002146420128334,1.089225,60.50000000000111,2.6999999999999247,12.550000000000061,2018
2018-09-26,240,1.0907300000000002,1.089045,1.0893350000000002,1.090545,0.00022828427249785,240.0,1.0899100000000002,0.0002149919191919,1.0898875000000001,16.850000000001586,6.5749999999997755,-6.349999999999412,2018
2018-09-27,240,1.090805,1.0887700000000002,1.090205,1.090755,0.00022601275917060002,240.0,1.08887,0.0002349999999999,1.0897875000000001,20.34999999999787,9.67499999999788,-18.849999999999145,2018
2018-10-01,240,1.09523,1.093615,1.0948800000000003,1.09394,0.00021756060606055,240.0,1.090325,0.00021211082107255,1.0944224999999999,16.14999999999922,-4.824999999999413,-36.14999999999924,2018
2018-10-02,240,1.0921350000000003,1.0903,1.091385,1.09166,0.0002216666666666,240.0,1.0921850000000002,0.00021279945054945002,1.0912175000000002,18.35000000000253,4.424999999999013,5.250000000001087,2018
