night,n_bars,high,low,open,close,spread_p50_pips,spread_p95_pips,range_pips,session_ret_pips,session_ret_abs_pips,dow,year
2019-04-25,480,1.05856,1.057055,1.0581550000000002,1.0571000000000002,1.8966320072329999,3.080221544714549,15.049999999998676,-10.550000000000281,10.550000000000281,3,2019
2019-04-28,479,1.05777,1.0556100000000002,1.0572150000000002,1.05686,1.9777777777769998,2.7952333333332997,21.599999999999397,-3.5500000000032728,3.5500000000032728,6,2019
2019-04-29,480,1.058385,1.0565250000000002,1.05836,1.057245,2.037867647058,2.7563492063486494,18.599999999997507,-11.149999999999771,11.149999999999771,0,2019
2019-04-30,480,1.061555,1.05502,1.05625,1.060005,1.9181848852895,2.4783954451343497,65.34999999999957,37.550000000001745,37.550000000001745,1,2019
2019-05-01,480,1.05945,1.057785,1.05945,1.058955,1.9023973585985,2.6451461038959976,16.650000000000276,-4.949999999999122,4.949999999999122,2,2019
2019-05-02,479,1.05801,1.0563600000000002,1.0576,1.05647,1.8472222222219998,2.1839285714281997,16.499999999997073,-11.300000000000754,11.300000000000754,3,2019
2019-05-05,480,1.0565100000000005,1.054395,1.055405,1.05506,1.9256582278474998,2.5559537323699497,21.15000000000533,-3.4499999999981767,3.4499999999981767,6,2019
2019-05-06,480,1.06427,1.05737,1.0583400000000005,1.0629050000000002,1.8542421627835,2.3178225806440484,69.00000000000128,45.64999999999708,45.64999999999708,0,2019
2019-05-07,480,1.07268,1.0622250000000002,1.0622350000000005,1.0654150000000002,1.8342606707315001,2.228272727272049,104.5499999999988,31.799999999997386,31.799999999997386,1,2019
2019-05-08,480,1.0629750000000002,1.060345,1.062845,1.0606,1.8381453423115,2.529717171716299,26.300000000001322,-22.450000000000525,22.450000000000525,2,2019
2019-05-09,480,1.06182,1.059885,1.060025,1.06103,1.9048979591834998,2.2528640224476497,19.3500000000002,10.049999999999226,10.049999999999226,3,2019
2019-05-12,480,1.06069,1.05946,1.05967,1.060115,1.8563508064510001,2.5164764267988993,12.299999999998423,4.450000000000287,4.450000000000287,6,2019
2019-05-13,480,1.05746,1.05522,1.056945,1.0566,1.8512462006075,2.4062826797383496,22.400000000000198,-3.450000000000397,3.450000000000397,0,2019
2019-05-14,480,1.05617,1.054405,1.0557250000000002,1.05532,1.9373450413215,2.4900815635571485,17.650000000000166,-4.0500000000021075,4.0500000000021075,1,2019
2019-05-15,480,1.05632,1.05253,1.055765,1.0557150000000002,1.8745370370360002,2.5626102941166997,37.8999999999996,-0.4999999999988347,0.4999999999988347,2,2019
2019-05-16,480,1.05519,1.052505,1.0544950000000002,1.0527000000000002,1.9138996138989999,2.5271874195207995,26.850000000000485,-17.94999999999991,17.94999999999991,3,2019
2019-05-19,480,1.058855,1.05574,1.056625,1.058275,1.8425824175814998,2.1501923076912997,31.15000000000201,16.500000000001513,16.500000000001513,6,2019
2019-05-20,480,1.0591500000000005,1.055535,1.057055,1.05608,1.8147732585315,2.3169047619040994,36.150000000005896,-9.750000000001702,9.750000000001702,0,2019
2019-05-21,480,1.058685,1.05743,1.057965,1.058445,1.755555555555,2.214333333332949,12.550000000000061,4.8000000000003595,4.8000000000003595,1,2019
2019-05-22,480,1.059625,1.05874,1.0592700000000002,1.058755,1.855826558265,2.1140071770321995,8.850000000000247,-5.1500000000026525,5.1500000000026525,2,2019
2019-05-23,480,1.0587050000000002,1.05638,1.05788,1.0566,1.7161845730019998,2.11255681818085,23.250000000001325,-12.799999999999478,12.799999999999478,3,2019
2019-05-26,361,1.0581,1.056965,1.05711,1.0577,1.851260504201,1.9610169491519998,11.350000000001081,5.9000000000009045,5.9000000000009045,6,2019
2019-05-27,480,1.0577550000000002,1.05669,1.056915,1.05669,1.812632978723,2.5455351170562976,10.650000000003157,-2.2500000000014175,2.2500000000014175,0,2019
2019-05-28,480,1.059145,1.05729,1.058375,1.0590000000000002,1.8090097402595,2.211691919191799,18.5499999999994,6.250000000000977,6.250000000000977,1,2019
2019-05-29,479,1.06279,1.061875,1.0619,1.0623550000000002,1.935483870967,2.1629777777774994,9.149999999999991,4.550000000000942,4.550000000000942,2,2019
2019-05-30,480,1.06255,1.06111,1.061735,1.0619900000000002,1.7621025641019998,2.1641333333332495,14.400000000001079,2.5500000000011624,2.5500000000011624,3,2019
2019-06-02,480,1.061665,1.060295,1.0613,1.06119,1.8237091771569998,2.1904010462073,13.700000000000934,-1.0999999999983245,1.0999999999983245,6,2019
2019-06-03,480,1.0608300000000002,1.0570050000000002,1.05708,1.05971,1.7517772977209998,2.09171296296225,38.24999999999967,26.299999999999102,26.299999999999102,0,2019
2019-06-04,480,1.0583300000000002,1.05337,1.05825,1.05384,1.7682996135479998,2.1701956521729495,49.60000000000297,-44.099999999998026,44.099999999998026,1,2019
2019-06-05,480,1.05296,1.051005,1.05285,1.051635,1.8720867208664997,2.4551447368401496,19.54999999999929,-12.149999999999661,12.149999999999661,2,2019
2019-06-06,480,1.054515,1.052905,1.0532400000000002,1.0529350000000002,1.8984876929489998,2.285717948717499,16.100000000001113,-3.049999999999997,3.049999999999997,3,2019
2019-06-09,480,1.0519600000000002,1.0499300000000005,1.0519600000000002,1.051075,1.8582711442775,2.0328114161839994,20.299999999997542,-8.850000000002467,8.850000000002467,6,2019
2019-06-10,480,1.0553,1.052515,1.053325,1.054505,1.9252244668905,2.2429365079363,27.849999999998154,11.799999999999589,11.799999999999589,0,2019
2019-06-11,480,1.05815,1.0569700000000002,1.0576,1.057115,1.9133012820505,2.2116139846737997,11.799999999997368,-4.850000000000687,4.850000000000687,1,2019
2019-06-12,480,1.054385,1.050595,1.053945,1.0513750000000002,1.9756968328109998,2.561428571427599,37.8999999999996,-25.69999999999739,25.69999999999739,2,2019
2019-06-13,480,1.05671,1.0523600000000002,1.052615,1.05571,1.709391534391,1.8909636363634998,43.499999999998536,30.94999999999848,30.94999999999848,3,2019
2019-06-16,480,1.058925,1.056505,1.05798,1.056555,1.6626543902985,2.3334057971010997,24.199999999998667,-14.250000000000096,14.250000000000096,6,2019
2019-06-17,480,1.0552450000000002,1.05238,1.055075,1.052895,1.9257911392395,2.1450862068956997,28.650000000001175,-21.800000000000708,21.800000000000708,0,2019
2019-06-18,479,1.0536800000000002,1.052475,1.053155,1.053305,1.91724137931,2.1251666666656996,12.050000000001226,1.4999999999987246,1.4999999999987246,1,2019
2019-06-19,480,1.0534750000000002,1.04794,1.052815,1.04925,1.9776622961299999,2.3312997347468496,55.350000000000676,-35.650000000000404,35.650000000000404,2,2019
2019-06-20,480,1.0518,1.04981,1.0518,1.05149,1.929128787878,2.1938701923077,19.900000000001583,-3.1000000000003247,3.1000000000003247,3,2019
2019-06-23,480,1.055025,1.0514,1.052015,1.052835,1.7704545454539997,2.0888235294111492,36.25000000000211,8.20000000000043,8.20000000000043,6,2019
2019-06-24,480,1.0524650000000002,1.04623,1.052275,1.048225,1.8567109521374998,2.1981994047612496,62.350000000002126,-40.50000000000109,40.50000000000109,0,2019
2019-06-25,480,1.05353,1.046035,1.04873,1.046865,1.964600389863,2.1589472591356498,74.95000000000029,-18.650000000000055,18.650000000000055,1,2019
2019-06-26,480,1.04779,1.04549,1.04601,1.04685,2.0177714646459997,2.4821874999989992,22.999999999999687,8.399999999999519,8.399999999999519,2,2019
2019-06-27,480,1.046785,1.044585,1.045905,1.04614,1.8429677419344999,2.0597827635323998,21.999999999999797,2.349999999999852,2.349999999999852,3,2019
2019-06-30,480,1.04617,1.0436550000000002,1.04594,1.0439850000000002,1.756830431177,1.9751388888888497,25.14999999999823,-19.54999999999929,19.54999999999929,6,2019
2019-07-01,480,1.046415,1.0431050000000002,1.043975,1.045995,1.753589743589,2.0830804878045996,33.09999999999924,20.199999999999108,20.199999999999108,0,2019
2019-07-02,480,1.048035,1.04594,1.047465,1.0475150000000002,1.9412878787874999,2.270312499999948,20.94999999999958,0.5000000000010552,0.5000000000010552,1,2019
2019-07-03,480,1.0493050000000002,1.047895,1.048305,1.04892,1.7980950653115,2.0,14.100000000001334,6.150000000000322,6.150000000000322,2,2019
2019-07-04,480,1.051905,1.0495450000000002,1.0499150000000002,1.05109,1.922222222222,2.29743243243115,23.599999999999177,11.749999999999261,11.749999999999261,3,2019
2019-07-07,480,1.053875,1.05186,1.0533450000000002,1.05224,1.9256495301265,2.3300520833332983,20.14999999999878,-11.050000000001337,11.050000000001337,6,2019
2019-07-08,480,1.052745,1.0493,1.052505,1.0498500000000002,1.896005639097,2.2158653846147494,34.450000000001424,-26.54999999999852,26.54999999999852,0,2019
2019-07-09,480,1.05346,1.04791,1.048895,1.048235,1.7821428571425,2.1188124999999998,55.500000000001656,-6.599999999998829,6.599999999998829,1,2019
2019-07-10,480,1.0476450000000002,1.045795,1.04716,1.04588,1.9482407407404998,2.1508333333333494,18.500000000001293,-12.800000000001699,12.800000000001699,2,2019
2019-07-11,480,1.04765,1.046075,1.0469400000000002,1.047365,1.875809822361,2.3499999999981,15.74999999999882,4.249999999998977,4.249999999998977,3,2019
2019-07-14,479,1.04916,1.04568,1.0489000000000002,1.0462600000000002,1.9474999999999998,2.3719642857136995,34.800000000001496,-26.399999999999757,26.399999999999757,6,2019
2019-07-15,480,1.0487000000000002,1.04444,1.04764,1.0449000000000002,1.9299999999995001,2.2370997191007,42.60000000000152,-27.399999999997426,27.399999999997426,0,2019
2019-07-16,480,1.047075,1.044275,1.046145,1.0443350000000002,1.9571428571424998,2.4548737373741996,27.999999999999137,-18.099999999998673,18.099999999998673,1,2019
2019-07-17,480,1.043635,1.040075,1.041265,1.042955,1.866465863453,2.2918571428565495,35.60000000000007,16.899999999999693,16.899999999999693,2,2019
2019-07-18,480,1.0432,1.041805,1.04271,1.04277,1.9525575447564998,2.1672043352069497,13.94999999999813,0.5999999999994898,0.5999999999994898,3,2019
2019-07-21,480,1.04232,1.0387000000000002,1.041305,1.03893,1.9023376623375,2.2410255102034498,36.199999999997345,-23.75000000000016,23.75000000000016,6,2019
2019-07-22,480,1.043625,1.040615,1.040955,1.04234,1.811764705882,2.229642857141449,30.09999999999957,13.849999999999696,13.849999999999696,0,2019
2019-07-23,480,1.04549,1.04213,1.0453550000000005,1.04285,1.7659863945574998,2.0148065476187,33.60000000000029,-25.050000000004236,25.050000000004236,1,2019
2019-07-24,480,1.041985,1.039845,1.0413200000000002,1.04045,1.8991525423719997,2.3056717948706,21.400000000000308,-8.700000000001484,8.700000000001484,2,2019
2019-07-25,480,1.0440650000000002,1.04297,1.043805,1.043225,2.0833333333325,2.39586956521635,10.950000000002902,-5.800000000000249,5.800000000000249,3,2019
2019-07-28,480,1.04237,1.040425,1.041385,1.0419300000000002,2.094444444444,2.5639160839156996,19.450000000000855,5.450000000002397,5.450000000002397,6,2019
2019-07-29,480,1.0417150000000002,1.0404,1.04074,1.04088,2.1098387096769997,2.31683333333265,13.150000000001771,1.40000000000029,1.40000000000029,0,2019
2019-07-30,479,1.045745,1.038645,1.039415,1.044715,2.099999999999,2.616904761905,70.99999999999883,53.000000000000824,53.000000000000824,1,2019
2019-07-31,480,1.0454750000000002,1.04305,1.04337,1.0447100000000002,2.3140624999995003,2.60688461538445,24.250000000001215,13.40000000000341,13.40000000000341,2,2019
2019-08-01,480,1.04191,1.036285,1.0362900000000002,1.04187,2.3296035472084995,2.6548647711503497,56.24999999999991,55.79999999999918,55.79999999999918,3,2019
2019-08-04,480,1.042875,1.038605,1.04086,1.0389850000000005,2.2930633520445003,2.6342907539473,42.69999999999996,-18.74999999999405,18.74999999999405,6,2019
2019-08-05,480,1.03945,1.026415,1.037055,1.0391750000000002,2.2999999999994998,2.57317307692215,130.34999999999908,21.200000000001218,21.200000000001218,0,2019
2019-08-06,480,1.0483000000000002,1.03377,1.035545,1.0478550000000002,2.2156987724265,2.6484061224479998,145.30000000000155,123.10000000000265,123.10000000000265,1,2019
2019-08-07,480,1.04968,1.046065,1.0489800000000002,1.04901,2.2480292065130003,2.64668240404915,36.14999999999924,0.29999999999752447,0.29999999999752447,2,2019
2019-08-08,480,1.0509850000000005,1.04738,1.0494,1.048445,2.3011834319525,2.6625271610767496,36.05000000000524,-9.550000000000392,9.550000000000392,3,2019
2019-08-11,480,1.05159,1.04854,1.049585,1.0487350000000002,2.277061688311,3.0872614734288493,30.49999999999997,-8.499999999997954,8.499999999997954,6,2019
2019-08-12,480,1.04886,1.04727,1.047395,1.04861,2.1376475849725,2.6235897435898,15.899999999999803,12.149999999999661,12.149999999999661,0,2019
2019-08-13,480,1.0529650000000002,1.0505,1.05247,1.05133,2.2475449735439996,2.8001785714285496,24.650000000001615,-11.399999999999189,11.399999999999189,1,2019
2019-08-14,480,1.05371,1.047815,1.04855,1.052855,2.5560416666665002,3.3002272727272497,58.94999999999983,43.05000000000003,43.05000000000003,2,2019
2019-08-15,480,1.054935,1.05099,1.051125,1.05366,2.5307148468180003,3.160749999998999,39.44999999999865,25.34999999999954,25.34999999999954,3,2019
2019-08-18,480,1.0569700000000002,1.055115,1.0555850000000002,1.05626,2.4508620689655,3.2980612244892993,18.55000000000162,6.749999999997591,6.749999999997591,6,2019
2019-08-19,480,1.056655,1.0542250000000002,1.055705,1.05664,2.3647586206885,3.3671794871788494,24.2999999999971,9.350000000001302,9.350000000001302,0,2019
2019-08-20,480,1.05824,1.0562550000000002,1.0565700000000002,1.057765,2.2433197348285,3.1628624338623,19.849999999999035,11.94999999999835,11.94999999999835,1,2019
2019-08-21,480,1.061085,1.057845,1.059355,1.0602,1.9044530079205,2.36544871794815,32.40000000000131,8.449999999999847,8.449999999999847,2,2019
2019-08-22,480,1.0612,1.05685,1.06095,1.0579,1.6720779220775,2.3105555555550996,43.499999999998536,-30.49999999999997,30.49999999999997,3,2019
2019-08-25,480,1.056425,1.053145,1.0551400000000002,1.055685,2.0206959706955,3.3207328714227,32.79999999999949,5.4499999999979565,5.4499999999979565,6,2019
2019-08-26,480,1.06169,1.059685,1.059945,1.06077,1.8506578947365,3.0158333333330996,20.050000000000345,8.250000000000757,8.250000000000757,0,2019
2019-08-27,480,1.064715,1.06048,1.06103,1.0638200000000002,1.8756583278464998,2.25009615384615,42.34999999999989,27.900000000002922,27.900000000002922,1,2019
2019-08-28,480,1.06641,1.06262,1.062945,1.0656850000000002,1.9066748768465,2.3553063811800494,37.90000000000182,27.400000000001867,27.400000000001867,2,2019
2019-08-29,480,1.0676,1.06555,1.066345,1.06622,1.958397435897,2.603583333333,20.500000000001073,-1.2500000000015277,1.2500000000015277,3,2019
2019-09-01,480,1.06865,1.066045,1.067205,1.06669,2.1105295566499995,2.5622853658533997,26.050000000001905,-5.150000000000432,5.150000000000432,6,2019
2019-09-02,480,1.068205,1.0641500000000002,1.06494,1.0675400000000002,1.9799019607839998,2.458012987012149,40.549999999999194,26.000000000001577,26.000000000001577,0,2019
2019-09-03,480,1.0705,1.066915,1.06764,1.069995,1.6710084033609998,2.3514285714285483,35.84999999999949,23.55000000000107,23.55000000000107,1,2019
2019-09-04,480,1.070855,1.06801,1.0690750000000002,1.06949,1.9768673355625,2.3877726098183,28.449999999999864,4.149999999998322,4.149999999998322,2,2019
2019-09-05,480,1.0701300000000002,1.067145,1.0697200000000002,1.0684650000000002,2.0445906432745,3.0429365079363495,29.850000000002375,-12.550000000000061,12.550000000000061,3,2019
2019-09-08,480,1.06756,1.0632,1.0657550000000002,1.066895,1.7983333333329998,2.836943241394199,43.600000000001415,11.399999999996968,11.399999999996968,6,2019
2019-09-09,480,1.0685250000000002,1.064495,1.06821,1.06648,1.6069203683634998,2.4812070874858,40.300000000002,-17.300000000000093,17.300000000000093,0,2019
2019-09-10,480,1.0695,1.06801,1.06832,1.068765,1.6893796992475,2.0257183441556497,14.899999999999913,4.450000000000287,4.450000000000287,1,2019
2019-09-11,480,1.070685,1.06855,1.070075,1.06899,1.8094023779719999,2.2658653846147994,21.34999999999998,-10.850000000000026,10.850000000000026,2,2019
2019-09-12,480,1.072985,1.071325,1.071815,1.072465,1.830548885077,2.1894736842099998,16.599999999999948,6.500000000000394,6.500000000000394,3,2019
2019-09-15,480,1.0792350000000002,1.07621,1.07776,1.0765600000000002,1.9565763219144998,2.1980933745896993,30.250000000000554,-11.999999999998678,11.999999999998678,6,2019
2019-09-16,480,1.082805,1.079025,1.08268,1.0791400000000002,2.000769230769,2.9890032679729996,37.80000000000116,-35.39999999999876,35.39999999999876,0,2019
2019-09-17,480,1.08146,1.07865,1.080145,1.08058,2.0737468671675,2.7004516806716987,28.099999999999792,4.350000000001852,4.350000000001852,1,2019
2019-09-18,480,1.0814750000000002,1.07488,1.08101,1.075495,1.9202796467615,2.9579720279715467,65.95000000000128,-55.149999999999366,55.149999999999366,2,2019
2019-09-19,480,1.0802550000000002,1.0778800000000002,1.078445,1.0799850000000002,2.0362541073380003,2.3263888888882,23.75000000000016,15.400000000000968,15.400000000000968,3,2019
2019-09-22,480,1.080965,1.0796,1.08023,1.080885,2.117286585365,2.5900454545454497,13.650000000000606,6.550000000000722,6.550000000000722,6,2019
2019-09-23,480,1.076855,1.075465,1.076625,1.076005,2.1035326086949997,2.3521379310344495,13.900000000000023,-6.199999999998429,6.199999999998429,0,2019
2019-09-24,480,1.07645,1.07029,1.0757150000000002,1.072425,1.8062499999989998,2.4003846153845996,61.59999999999943,-32.90000000000237,32.90000000000237,1,2019
2019-09-25,480,1.07712,1.0711500000000005,1.076355,1.07162,1.9705300513439998,2.2408148148140996,59.69999999999587,-47.34999999999933,47.34999999999933,2,2019
2019-09-26,480,1.0745400000000005,1.07198,1.072435,1.0737100000000002,2.071549444737,2.3950862068956997,25.60000000000562,12.750000000001371,12.750000000001371,3,2019
2019-09-29,480,1.079765,1.07407,1.07522,1.078045,1.8502136752134999,2.2334523809520497,56.95000000000005,28.249999999998554,28.249999999998554,6,2019
2019-09-30,480,1.08055,1.0755050000000002,1.0784950000000002,1.075675,1.9250793650789997,2.3004838709667994,50.44999999999744,-28.200000000002667,28.200000000002667,0,2019
2019-10-01,480,1.0751,1.072775,1.0741200000000002,1.0737200000000002,1.8976698503009999,2.404870748298948,23.249999999999105,-3.9999999999995595,3.9999999999995595,1,2019
2019-10-02,480,1.0726,1.0692850000000005,1.069355,1.071875,1.993295880149,2.532288617885049,33.149999999995124,25.199999999998557,25.199999999998557,2,2019
2019-10-03,480,1.071025,1.067685,1.070485,1.0682900000000002,1.9971643819184999,2.3971735791086495,33.39999999999898,-21.94999999999725,21.94999999999725,3,2019
2019-10-06,480,1.071685,1.06858,1.07024,1.0689000000000002,1.9905162738495,2.31165400179765,31.049999999999134,-13.399999999998968,13.399999999998968,6,2019
2019-10-07,480,1.0709300000000002,1.0677150000000002,1.07037,1.06834,2.0272916666664997,3.008931589536799,32.14999999999968,-20.299999999999763,20.299999999999763,0,2019
2019-10-08,480,1.06891,1.06713,1.068695,1.06779,1.9129573170729999,2.684287925696148,17.80000000000115,-9.049999999999336,9.049999999999336,1,2019
2019-10-09,480,1.070325,1.06757,1.06912,1.0684,2.02364784627,2.6028843896708995,27.55000000000063,-7.200000000000539,7.200000000000539,2,2019
2019-10-10,480,1.0725600000000002,1.068755,1.069925,1.071995,1.9981968810904998,2.6625771784170498,38.050000000002804,20.700000000000163,20.700000000000163,3,2019
2019-10-13,480,1.0763250000000002,1.0727600000000002,1.0728650000000002,1.0746600000000002,2.0020991561174997,2.3236551030669497,35.650000000000404,17.94999999999991,17.94999999999991,6,2019
2019-10-14,480,1.0758550000000002,1.074055,1.07567,1.07584,1.93976744186,2.4217571428565496,18.00000000000246,1.7000000000000348,1.7000000000000348,0,2019
2019-10-15,480,1.0742850000000002,1.06974,1.069825,1.0742850000000002,1.850806451612,2.2676084656070996,45.45000000000243,44.6000000000013,44.6000000000013,1,2019
2019-10-16,480,1.07933,1.0736,1.0736,1.078485,1.8220634920625,2.43610325476915,57.29999999999791,48.84999999999806,48.84999999999806,2,2019
2019-10-17,480,1.07599,1.07164,1.075905,1.07244,1.8563185840704999,2.317203341013399,43.50000000000076,-34.64999999999829,34.64999999999829,3,2019
2019-10-20,480,1.0745650000000002,1.0717,1.07423,1.0726300000000002,1.969909502262,2.4297937177677498,28.650000000001175,-15.999999999998238,15.999999999998238,6,2019
2019-10-21,480,1.0725250000000002,1.0683600000000002,1.0722200000000002,1.0696150000000002,1.8443953804345,2.21005555555555,41.64999999999974,-26.049999999999685,26.049999999999685,0,2019
2019-10-22,480,1.070595,1.06913,1.069915,1.0698,1.8476842105259998,2.7435227272718996,14.650000000000496,-1.149999999998652,1.149999999998652,1,2019
2019-10-23,480,1.06901,1.066535,1.06726,1.06831,1.8730303030295,2.4166904761898,24.75000000000005,10.499999999999954,10.499999999999954,2,2019
2019-10-24,480,1.0708700000000002,1.0678650000000005,1.0682650000000002,1.07049,1.8705510388434998,2.3720842105253497,30.049999999997024,22.249999999996994,22.249999999996994,3,2019
2019-10-27,480,1.074105,1.072995,1.07402,1.07379,1.98619047619,2.39804794520505,11.100000000001664,-2.2999999999995246,2.2999999999995246,6,2019
2019-10-28,480,1.07736,1.07444,1.077015,1.0768650000000002,1.9639682539674999,2.5033270932599994,29.200000000000337,-1.4999999999987246,1.4999999999987246,0,2019
2019-10-29,480,1.081115,1.078485,1.07957,1.0808750000000005,1.768478260869,2.4578571428572493,26.300000000001322,13.050000000005557,13.050000000005557,1,2019
2019-10-30,480,1.078735,1.07533,1.07788,1.0781550000000002,1.5369869869864998,2.0899205882353,34.05000000000102,2.7500000000024727,2.7500000000024727,2,2019
2019-10-31,480,1.0749300000000002,1.07225,1.074335,1.0736,1.366333333333,1.7335215053759998,26.800000000002377,-7.3499999999993015,7.3499999999993015,3,2019
2019-11-03,479,1.075125,1.0708450000000005,1.074505,1.071765,1.7121212121209999,2.8680000000001997,42.799999999996174,-27.399999999999647,27.399999999999647,6,2019
2019-11-04,480,1.077925,1.07469,1.0752550000000003,1.076745,1.7112373737370001,4.736606334841549,32.35000000000099,14.899999999997693,14.899999999997693,0,2019
2019-11-05,480,1.08244,1.08013,1.081355,1.08217,1.6932027649769998,3.6160714285706983,23.100000000000342,8.150000000000102,8.150000000000102,1,2019
2019-11-06,480,1.08211,1.08031,1.08099,1.0818800000000002,1.5095084745760001,6.605000000000385,17.999999999998018,8.900000000002795,8.900000000002795,2,2019
2019-11-07,477,1.083595,1.0804650000000002,1.0832450000000002,1.081385,1.648387096774,4.350865384614998,31.29999999999855,-18.60000000000195,18.60000000000195,3,2019
2019-11-10,480,1.083815,1.0797750000000002,1.0821200000000002,1.0799850000000002,1.4447110903999998,5.8,40.399999999998215,-21.34999999999998,21.34999999999998,6,2019
2019-11-11,478,1.081515,1.0757250000000005,1.0773350000000002,1.081235,1.7543303929424998,5.297171428570543,57.899999999995174,38.999999999997925,38.999999999997925,0,2019
2019-11-12,475,1.08085,1.0670350000000002,1.080585,1.069325,1.6467741935479998,6.198181818181148,138.1499999999991,-112.59999999999825,112.59999999999825,1,2019
2019-11-13,480,1.06692,1.0625300000000002,1.066555,1.064005,1.6766194331979998,4.260416666666248,43.89999999999894,-25.499999999998302,25.499999999998302,2,2019
2019-11-14,479,1.0644300000000002,1.062825,1.0636,1.0635850000000002,1.7483870967729997,3.0107422969178987,16.050000000003006,-0.14999999999876223,0.14999999999876223,3,2019
2019-11-17,474,1.0657200000000002,1.06381,1.064015,1.064355,1.7356818181809999,6.341999999999996,19.100000000003003,3.4000000000000696,3.4000000000000696,6,2019
2019-11-18,475,1.06467,1.062265,1.0643000000000002,1.063425,1.3342857142859998,6.477757748260298,24.049999999999905,-8.750000000001812,8.750000000001812,0,2019
2019-11-19,480,1.062345,1.060825,1.06176,1.061645,1.666666666666,4.0845668549903955,15.200000000001879,-1.1500000000008725,1.1500000000008725,1,2019
2019-11-20,480,1.0613,1.0593500000000002,1.0602,1.059895,1.6572703035269998,4.868662873399149,19.499999999996742,-3.049999999999997,3.049999999999997,2,2019
2019-11-21,480,1.0605000000000002,1.05911,1.0599000000000005,1.0591500000000005,1.737715517241,5.805714285714244,13.900000000002244,-7.500000000000284,7.500000000000284,3,2019
2019-11-24,480,1.06005,1.05774,1.0593750000000002,1.058145,1.7442810457509998,3.9940833333326977,23.100000000000342,-12.300000000002864,12.300000000002864,6,2019
2019-11-25,479,1.0574500000000002,1.0554,1.05647,1.056175,1.6445714285709998,4.938818181817196,20.500000000003293,-2.949999999999342,2.949999999999342,0,2019
2019-11-26,478,1.056455,1.054215,1.05611,1.05472,1.5291005290999997,5.65250000000005,22.400000000000198,-13.900000000000023,13.900000000000023,1,2019
2019-11-27,480,1.0560550000000002,1.05259,1.05577,1.0533100000000002,1.6333333333329998,4.664285714284893,34.650000000002734,-24.599999999999067,24.599999999999067,2,2019
2019-11-28,480,1.05512,1.05357,1.0548450000000005,1.055055,1.6756668835384998,4.981527777777743,15.500000000001624,2.099999999995994,2.099999999995994,3,2019
2019-12-01,480,1.052625,1.050395,1.052365,1.050735,1.7188988095234998,3.1603333333323995,22.299999999999542,-16.300000000000203,16.300000000000203,6,2019
2019-12-02,480,1.0518500000000002,1.048015,1.04851,1.0515250000000005,1.6907341411255,4.165416666665848,38.350000000002545,30.15000000000434,30.15000000000434,0,2019
2019-12-03,480,1.05112,1.04732,1.05015,1.0474750000000002,1.5554239877765,4.402499999999047,38.000000000000256,-26.74999999999761,26.74999999999761,1,2019
2019-12-04,476,1.049695,1.04245,1.0492050000000002,1.0464600000000002,1.6673333333325,5.618356643356,72.44999999999946,-27.449999999999974,27.449999999999974,2,2019
2019-12-05,479,1.044975,1.042665,1.0438550000000002,1.0432450000000002,1.695652173913,4.236666666664887,23.100000000000342,-6.099999999999994,6.099999999999994,3,2019
2019-12-08,480,1.04291,1.04144,1.041915,1.04204,1.6534193548384999,5.001923076922998,14.700000000000824,1.2500000000015277,1.2500000000015277,6,2019
2019-12-09,479,1.04317,1.040015,1.0420850000000002,1.0400550000000002,1.6,3.909999999998996,31.55000000000019,-20.299999999999763,20.299999999999763,0,2019
2019-12-10,479,1.04469,1.0388800000000002,1.040275,1.044555,1.619512195122,3.7001612903225,58.099999999996484,42.79999999999839,42.79999999999839,1,2019
2019-12-11,480,1.045875,1.0434750000000002,1.0441200000000002,1.045385,1.65505050505,3.3404193548386996,23.999999999999577,12.649999999998496,12.649999999998496,2,2019
2019-12-12,480,1.0488650000000002,1.045245,1.047265,1.04582,1.7210549645389999,3.2852929292926967,36.200000000001786,-14.449999999999186,14.449999999999186,3,2019
2019-12-15,480,1.04333,1.04173,1.042685,1.04208,1.702382032668,5.630607142856591,16.00000000000046,-6.050000000001887,6.050000000001887,6,2019
2019-12-16,480,1.0437250000000002,1.04022,1.04361,1.040995,1.868990384615,4.572291666666349,35.05000000000313,-26.15000000000034,26.15000000000034,0,2019
2019-12-17,477,1.0437850000000002,1.042445,1.04264,1.0434450000000002,1.916666666666,4.3938705738702,13.400000000001189,8.050000000001667,8.050000000001667,1,2019
2019-12-18,480,1.0446950000000002,1.04001,1.040115,1.0436450000000002,1.9151295731704998,4.6406692477875975,46.8500000000005,35.30000000000255,35.30000000000255,2,2019
2019-12-19,480,1.044495,1.0414750000000002,1.04231,1.04433,1.8626785714285,4.350833333332349,30.199999999998006,20.199999999999108,20.199999999999108,3,2019
2019-12-22,479,1.0459550000000002,1.0443000000000002,1.0446400000000002,1.0456,1.769565217391,5.549999999999,16.54999999999962,9.599999999998499,9.599999999998499,6,2019
2019-12-23,480,1.0455100000000002,1.042285,1.04318,1.044,1.8372983870959998,4.9121076923073455,32.25000000000255,8.20000000000043,8.20000000000043,0,2019
2019-12-24,375,1.04448,1.042395,1.0432900000000005,1.04284,19.133333333334,26.399999999999597,20.850000000001145,-4.5000000000050555,4.5000000000050555,1,2019
2019-12-25,467,1.0436450000000002,1.041595,1.04299,1.04207,2.166666666666,11.813999999998998,20.500000000001073,-9.200000000000319,9.200000000000319,2,2019
